time_s,fixed_total_bps,greedy_total_bps,opt_total_bps,fixed_min_bps,greedy_min_bps,opt_min_bps,fixed_jain,greedy_jain,opt_jain
208.000000,2090820098.507112,2203276338.044054,2202506362.147722,94675077.418168,104063500.345342,103776240.683985,0.997729,0.999184,0.999217
209.000000,2091515181.050476,2200394352.715074,2199910521.740933,94038215.514992,103978593.542346,103840087.762328,0.997663,0.999202,0.999220
210.000000,2092410754.675226,2197230241.577073,2196732198.239099,93539912.302090,104264005.622316,103879465.052829,0.997613,0.999186,0.999213
211.000000,2092921934.639220,2194203029.136547,2193911884.772844,93004179.007462,104517079.699010,103899911.709737,0.997539,0.999159,0.999209
212.000000,2093581026.326796,2191323567.021958,2191425607.400986,92541121.388772,104639681.210243,103800138.818184,0.997485,0.999128,0.999209
213.000000,2093527266.724002,2188124974.282221,2188800430.067907,91963390.081146,104807193.440264,103760940.470516,0.997372,0.999094,0.999220
214.000000,2092306683.964204,2184231887.971791,2185678087.271713,91296018.409648,104274462.929629,103726531.133453,0.997225,0.999043,0.999228
215.000000,2089741213.224050,2180845877.399140,2181409443.139081,91072508.699120,104555763.186767,103712707.867111,0.997115,0.999175,0.999234
216.000000,2086592124.924726,2176770369.893498,2177346156.372995,91186236.581627,104127563.867316,103708916.106926,0.997035,0.999266,0.999236
217.000000,2086021711.815072,2174149956.070984,2174990855.817437,91374230.542336,104066877.666717,103744649.582829,0.997013,0.999305,0.999248
218.000000,2084340483.154991,2169836315.188458,2170671124.176045,91417916.668131,104111855.341720,103538756.404930,0.996920,0.999292,0.999251
219.000000,2081816773.340436,2167291705.798614,2166784547.700287,91483503.418078,102729594.516568,103430440.365435,0.996784,0.999170,0.999268
220.000000,2079428019.573079,2162984727.525228,2163123428.294350,91540138.322390,101123632.203821,103270801.509538,0.996638,0.998929,0.999280
221.000000,2075866640.879812,2156345097.097833,2157919090.974341,91521230.487392,100069954.975108,102942238.114989,0.996457,0.998719,0.999276
222.000000,2071480609.892174,2151055491.857054,2153017431.895359,91454197.629850,100111335.237077,102812929.713763,0.996201,0.998693,0.999283
223.000000,2067465778.902453,2147617314.093082,2148357470.796355,91491798.111570,99480100.825079,102542830.479249,0.995987,0.998821,0.999281
224.000000,2063214829.271775,2142957654.131613,2143572398.749354,91581884.864929,98765810.364959,102232347.785095,0.995779,0.998846,0.999272
225.000000,2057529401.135594,2136268178.000133,2137069577.916343,91527202.323979,98172569.055138,101763959.915968,0.995471,0.998807,0.999248
226.000000,2050879160.487006,2129442059.464757,2130059826.484475,90680508.559739,97832623.441000,101240751.031041,0.995164,0.998780,0.999221
227.000000,2043980078.193990,2122958414.289740,2123446662.983412,89772832.306041,97488528.360987,100716971.732029,0.994804,0.998752,0.999198
228.000000,2038092557.972768,2116659558.338315,2117135555.742148,89378747.021055,97240888.069584,100283258.187056,0.994574,0.998703,0.999151
229.000000,2036741754.938900,2111901984.116220,2112987810.775366,90076794.217212,96935576.863500,99804729.179914,0.994661,0.998575,0.999061
230.000000,2034813894.025047,2106636834.245536,2108452527.939283,90740769.180398,96467464.894982,99180425.790266,0.994714,0.998411,0.998964
231.000000,2034265600.396512,2104210181.438191,2105082120.192816,91197159.242086,98119193.818528,98603668.205629,0.994768,0.998625,0.998857
232.000000,2032566195.178138,2099390884.207644,2101123890.499425,91098099.908333,98782820.502384,98101565.182451,0.994694,0.998638,0.998759
233.000000,2030362551.908147,2095837551.191129,2096265760.769640,91001426.791215,99292495.652551,97409655.129011,0.994627,0.998809,0.998631
234.000000,2028602582.223836,2091312143.428771,2091716546.779659,90867096.377393,98949107.261465,96889727.204325,0.994478,0.998894,0.998527
235.000000,2026483835.769923,2086527720.040392,2087124138.629282,90708210.760637,98747122.220966,96475914.175364,0.994246,0.998866,0.998441
236.000000,2024635435.229888,2082361302.682341,2082052660.028479,90575472.859636,98496079.138979,95933008.878991,0.994060,0.998788,0.998348
237.000000,2020902040.216325,2077145585.279637,2076155250.982009,89889348.665388,98165055.030364,95314217.930242,0.993761,0.998676,0.998232
238.000000,2015888959.234033,2070462629.829785,2068766104.351880,88877300.390769,97642696.027148,94489915.269383,0.993399,0.998521,0.998072
239.000000,2011383251.499325,2065130588.630798,2063024773.572593,87828153.729933,97216428.736422,93783819.602977,0.992989,0.998362,0.997938
240.000000,2006220256.905334,2058626712.265171,2056033530.335622,86639057.724968,96513203.015990,92866938.503146,0.992516,0.998144,0.997741
241.000000,2001624205.364910,2052226130.520034,2050208869.029861,85525832.315060,95706721.730093,92620340.850944,0.992133,0.997898,0.997666
242.000000,1998725145.868598,2048286426.293319,2047142341.888280,84366847.297659,94959053.104064,92678779.597100,0.991663,0.997637,0.997635
243.000000,1994808158.449863,2042639640.327047,2042298414.445690,83201524.321478,94170101.384225,92555173.586728,0.991175,0.997329,0.997569
244.000000,1990785160.834437,2037269106.957735,2037739911.911777,82098189.952674,93481337.954585,92512176.674254,0.990634,0.997023,0.997524
245.000000,1986421535.790192,2031627815.447990,2032948706.408818,80968636.334875,92751038.990436,92559988.161176,0.989987,0.996691,0.997482
246.000000,1982067685.783777,2027384315.575926,2027525826.962891,79894784.081125,92924223.807039,92561701.274942,0.989131,0.997079,0.997348
247.000000,1978553288.226962,2022468913.124183,2022789651.860653,79331887.289339,92058235.632337,92537415.380052,0.988327,0.997367,0.997221
248.000000,1974314935.610106,2016055163.797545,2017108147.944176,78758698.451060,91284392.178557,92476346.354289,0.987501,0.997344,0.997104
249.000000,1969464065.248024,2009890284.911234,2011154956.822552,77864397.951078,90580568.081698,92323673.771974,0.986768,0.997096,0.996998
250.000000,1964597937.876583,2003884717.032818,2005386005.648431,76956946.189663,89997424.469091,91874846.902779,0.986000,0.996848,0.996901
251.000000,1959857191.953255,1998150577.370493,1999939785.342746,75973224.350156,89589864.327260,91025962.166930,0.985061,0.996583,0.996764
252.000000,1953977955.793324,1993654606.155553,1993842656.188797,75029435.455152,90364343.108507,90144706.490295,0.983853,0.996393,0.996559
253.000000,1948509397.084820,1987136817.214915,1987577126.703679,74469860.751011,88211046.239060,89594452.584142,0.982844,0.995757,0.996383
254.000000,1942570280.763891,1979687988.757227,1980876629.161156,73816932.976094,86719284.129564,88947385.675000,0.981629,0.994968,0.996129
255.000000,1937463241.737215,1973830020.752514,1975064715.698972,73199959.666842,86090999.113940,88330844.304057,0.980421,0.994434,0.995848
256.000000,1931506558.010465,1966672414.175684,1968062743.280452,72608398.216324,85482775.750964,87734387.817774,0.979228,0.993859,0.995539
257.000000,1924489193.520394,1959978368.144810,1959910505.661758,71623261.643953,86402718.558347,86699383.842228,0.977770,0.994840,0.995138
258.000000,1915878917.611983,1950169732.410340,1950210900.988477,70307001.567560,87164416.877611,85411996.304737,0.976038,0.995553,0.994601
259.000000,1907399845.164309,1940614970.184631,1941086593.066167,69073977.213745,86953841.659988,84177057.053981,0.974152,0.995529,0.993972
260.000000,1899451217.615528,1932626416.818615,1932956951.946724,67792078.031611,85648484.306148,82895200.818280,0.972311,0.994933,0.993359
261.000000,1892235319.667797,1924790495.186249,1925318896.960487,66675050.863814,84483660.626862,81747064.672849,0.970664,0.994293,0.992780
262.000000,1884709720.765690,1916962294.825011,1917889305.696484,65648687.217367,83389006.321831,80680362.286790,0.968975,0.993579,0.992161
263.000000,1875116059.067855,1908955290.462482,1908870474.525535,64418999.746093,80449995.078654,79391368.973934,0.966700,0.991955,0.991304
264.000000,1867014271.879586,1901854778.944620,1902090570.685757,63423716.981281,77702312.591751,78333330.907984,0.964688,0.989737,0.990491
265.000000,1858287468.207604,1893421738.895876,1894246231.890984,62421041.153350,75763284.149689,77256632.413333,0.962608,0.987850,0.989665
266.000000,1851409354.207240,1888442814.073690,1889520787.409070,61642833.116061,74923771.146652,76437568.603110,0.960648,0.986733,0.988819
267.000000,1844882590.811324,1886494735.470404,1886209791.631770,60768007.178041,76098797.495851,75512710.177827,0.958304,0.988354,0.987723
268.000000,1835700931.287161,1880901579.845865,1880033820.746650,59770914.238630,77107586.141157,74430086.149764,0.955759,0.989825,0.986535
269.000000,1824808065.549949,1873518876.923116,1872434859.382720,58758562.956875,77008483.990258,73302003.631072,0.953070,0.989898,0.985236
270.000000,1815133333.315791,1867143273.226738,1865867306.824283,57760765.503377,75834471.214893,72156323.012901,0.950401,0.988665,0.983903
271.000000,1806212718.470151,1860131303.443484,1859217274.340674,56935374.216070,74840547.266524,71190014.183491,0.948157,0.987613,0.982833
272.000000,1796809181.412502,1851784080.837930,1851711715.026814,56278260.182561,74079655.882820,70462654.146719,0.946004,0.986576,0.981855
273.000000,1786808833.397240,1843885905.120254,1843428026.490959,55514683.195047,71490266.813256,69570208.353817,0.943689,0.983644,0.980776
274.000000,1777167279.020598,1835355666.370357,1835246866.215569,54747044.625029,68874182.905621,68639700.132449,0.941314,0.980026,0.979617
275.000000,1767973881.334974,1828292822.325610,1828589214.154055,54033560.913089,67214859.093169,67802933.160650,0.938828,0.977157,0.978295
276.000000,1758643289.905009,1821585577.400477,1822199622.235666,53444259.099581,66584525.036226,67156286.551884,0.936501,0.975739,0.977090
277.000000,1747143974.521345,1811940670.317836,1813146065.240105,52850730.597633,65941083.643065,66503895.446233,0.934162,0.974408,0.976015
278.000000,1736322350.360372,1803802462.625969,1804271721.923300,52285654.314895,67252488.556517,65881557.232725,0.931800,0.977433,0.974905
279.000000,1725725970.666081,1795230736.995998,1795479623.357944,51692284.325661,64377644.743309,65212820.872173,0.929391,0.971733,0.973751
280.000000,1714627487.102221,1785990297.064446,1786255982.575484,51122804.252266,61569331.564355,64503731.525130,0.927040,0.965399,0.972673
281.000000,1703501477.065088,1776306565.834418,1776436211.707067,50818023.500009,59723517.451962,64040435.414060,0.925040,0.960514,0.971907
282.000000,1692537556.364721,1766829340.142928,1766383332.082297,50818023.500009,59723517.451962,64002226.384354,0.923298,0.959532,0.971302
283.000000,1681923114.460707,1758075532.638516,1757373483.356478,50818023.500009,59723517.451962,63955503.306260,0.921394,0.958407,0.970556
284.000000,1672243504.047475,1752776313.826250,1750727964.979016,50818023.500009,58203204.804961,63900298.697118,0.919721,0.953371,0.969951
285.000000,1663978429.628437,1749558407.308283,1746817861.580460,50818023.500009,56693568.215925,63836650.963740,0.918415,0.948382,0.969569
286.000000,1657299380.092921,1748080361.241151,1745367248.120167,50818023.500009,55944451.987892,63764604.368348,0.917255,0.945721,0.969235
287.000000,1653859793.024531,1750117849.997907,1748378923.146624,50818023.500009,55944451.987892,63684208.988809,0.916805,0.945868,0.969229
288.000000,1652648853.267168,1755712017.215098,1754068823.085416,50818023.500009,57446702.598226,63595520.673027,0.916985,0.952231,0.969687
289.000000,1650957808.489430,1760934555.981660,1759546361.998644,50818023.500009,58962385.539889,63498600.987303,0.917331,0.958550,0.970340
290.000000,1650466025.624371,1767668870.770264,1766857881.465119,50818023.500009,59723517.451962,63393517.158477,0.917770,0.961974,0.970985
291.000000,1647807251.890871,1772219054.783214,1771841724.299588,50818023.500009,59723517.451962,63280342.009677,0.917543,0.962299,0.971225
292.000000,1647016186.116832,1778085537.176882,1778405604.530271,50818023.500009,59723517.451962,63159153.889459,0.917606,0.962651,0.971505
293.000000,1647609178.109872,1785808570.403782,1787028252.896491,51146869.154189,60145009.918128,63475062.733670,0.918004,0.963069,0.971863
294.000000,1647780176.127995,1794952332.550525,1795351607.750492,51773980.289738,62579488.840455,64260634.723343,0.918705,0.968518,0.972612
295.000000,1647990038.644806,1803965771.792653,1803997833.020000,52368044.348591,65059953.250260,65034939.747233,0.919157,0.973446,0.973322
296.000000,1648922422.688027,1812808182.259105,1812532745.318318,52900097.878189,66123890.043371,65169266.388666,0.919580,0.975995,0.974037
297.000000,1649062172.149086,1821573322.686174,1820756931.484072,53390556.608810,66243036.404844,65085060.645845,0.919773,0.976523,0.974741
298.000000,1648390998.242152,1828488075.861851,1827183078.033344,53790480.039472,66276844.881243,64907204.247414,0.919570,0.977035,0.975454
299.000000,1649429148.792859,1835974820.247346,1834099852.443601,53859822.858711,66305653.627145,64719453.572240,0.919612,0.977630,0.976244
300.000000,1650110054.657979,1844359109.854166,1842003396.264726,54306194.829739,67167156.276935,65358555.128327,0.919874,0.978390,0.977241
